search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
"Cunderdin Solar/BESS, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Ryans Corner Windfarm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Clarke Creek Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Hydro Power Station - Bastyan, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Butlers Gorge inc Nieterana, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Catagunya, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Cethana, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Cluny, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Devils Gate, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Fisher & Rowallan, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Gordon, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - John Butters, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Lake Echo, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Lake Margaret Lower, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Lake Margaret Upper, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Lemonthyme, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Liapootah, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Mackintosh, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Meadowbank, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Paloona, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Parangana, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Poatina, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Reece, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Repulse, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Tarraleah, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Tods Corner, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Trevallyn, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Tribute, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Tungatinah, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Wayatinah, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Hydro Power Station - Wilmot, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Power Station - Flinders Island, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Power Station - King Island, TAS, Australia",-42.035067,146.6366887,-55.1730541,-39.1984777,143.748821,159.0840828,"Tasmania, Australia",relation,2369652,nominatim,ok,state
"Power Station - Tamar Valley, TAS, Australia",-41.1405872,146.9056213,-41.1420683,-41.1390466,146.9025939,146.9078577,"Tamar Valley Power Station, Bell Bay, George Town, Tasmania, 7253, Australia",way,104749622,nominatim,ok,exact
"Bolivar Power Station, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"Henderson Renewable Energy Facility, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Raymond Terrace Renewable Energy Facility, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Metz Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Moorabool South Wind Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Moree Solar Farm, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
"MOURA SOLAR FARM SPV PTY LTD, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Murra Warra II Wind Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"KABAN WIND FARM PTY LTD, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Snapper Point Power Station, SA, Australia",-34.7645435,138.5083889,-34.765534,-34.7632931,138.5055935,138.5110572,"Snapper Point Power Station, Outer Harbor, Adelaide, City of Port Adelaide Enfield, South Australia, 5018, Australia",way,1071991892,nominatim,ok,exact
"Chepstowe Wind Farm, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
"Diapur Wind Farm, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
"Ferguson Wind Farm, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
"Mortons Lane Wind Farm, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
"Blue Rock, VIC, Australia",-38.0792934,146.2302114,-38.0794245,-38.0791624,146.2300801,146.2303464,"Blue Rock Power Station, Willow Grove, Shire of Baw Baw, Victoria, 3825, Australia",way,840069487,nominatim,ok,exact
"Cardinia, VIC, Australia",-38.1436364,145.4178196,-38.17585,-38.111449,145.383385,145.452243,"Cardinia, Melbourne, Shire of Cardinia, Victoria, 3978, Australia",relation,2436569,nominatim,ok,exact
"Cue Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Esperance Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Meekatharra Solar Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Meekatharra Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Mt Magnet Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Norseman Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Nova Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Sandstone Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Wiluna Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Yalgoo Town Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Karratha Temporary Generation Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Lake Argyle Power Station & Lake Argyle Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Gangarri Solar Farm, QLD, Australia",-26.2670559,149.7466586,-26.2732207,-26.2605249,149.7339199,149.7511464,"Gangarri Solar Farm, Woleebee, Western Downs Regional, Queensland, Australia",way,1149548184,nominatim,ok,exact
"Gunnedah Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Suntop Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Kiamal Solar Farm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Rocky Point Sugar Mill Cogeneration, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"West Wyalong SF, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Woolooga SF, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"New England Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Chinchilla BESS, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Glenrowan Solar Farm Pty Ltd, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"The DPESS Trust, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"The RESS 1 Trust, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"The RESS 2 Trust, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Hawkesdale Windfarm, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
"Avonlie Solar Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Dulacca Wind Farm, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
"Origin Energy Eraring Battery, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Rye Park Wind Farm, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
"Cue Hub, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Blackstone Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Burringurrah Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Cosmo Newberry Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Jameson Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Jarlmadangah Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Jigalong Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kiwirrkurra Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kunawarritji Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Kupungarri Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Mindibungu Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Mount Margaret Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Mulan Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
"Muludja Power Station & Distribution Network, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
